Height,Weight,BMI,Obese
64.26213,119.1471,20.77331181,1
67.14367,97.69037,15.6017782,0
68.72736,124.143,18.92323614,0
68.55679,102.8629,15.75760869,0
66.29825,126.6865,20.75194006,1
68.72175,133.4487,20.34503416,1
69.87889,139.1403,20.51603524,1
65.49782,133.31,22.37389183,1
68.17108,110.079,17.05440701,0
66.70977,119.4087,19.31921964,0
65.56874,125.6166,21.03709919,1
69.49271,132.6257,19.77341536,0
69.51683,141.4084,21.06821711,1
66.7906,143.8571,23.21844379,1
70.21997,121.1117,17.68468455,0
70.24793,129.4589,18.88849459,0
67.80678,141.4006,22.14305335,1
70.97413,128.1364,18.31491298,0
69.75903,155.8943,23.06544652,1
69.15573,139.2332,20.96133607,1
68.27188,140.4572,21.69665477,1
67.52736,120.8998,19.08967508,0
68.11677,131.2058,20.35998425,1
65.96669,134.5409,22.26062936,1
68.82825,125.8735,19.13080961,0
67.64802,128.2415,20.17673575,1
66.56822,129.7301,21.07848343,1
67.92216,108.3181,16.90482008,0
70.16196,114.9037,16.80595068,0
66.40088,126.6422,20.68060658,1
67.98154,135.6363,21.1313106,1
64.99081,116.9649,19.93811749,0
71.5318,142.0447,19.98753435,0
63.2937,119.9139,21.55167632,1
67.63379,150.7738,23.73181355,1
68.18959,140.7606,21.79603253,1
68.28412,124.5525,19.23293269,0
66.9256,136.9907,22.02110129,1
68.68962,116.8921,17.83755929,0
69.26219,124.0692,18.62104457,0
69.7399,137.5653,20.36473464,1
69.78169,124.2681,18.37423169,0
68.89306,118.0353,17.90578867,0
65.92005,129.992,21.53843113,1
69.67499,114.8889,17.03949571,0
70.18064,120.8334,17.66382866,0
68.31191,128.3317,19.80038282,0
69.27083,118.5856,17.79359367,0
69.94767,125.403,18.45414453,0
63.84479,111.7573,19.74046923,0
69.72054,125.5533,18.59683955,0
69.6911,117.1674,17.36939335,0
68.25765,132.8261,20.526422,1
66.49187,125.1728,20.38474905,1
66.2833,121.768,19.95526158,0
69.49919,123.5578,18.41803006,0
66.78395,153.494,24.77876722,1
69.53808,152.2727,22.67300868,1
68.26418,137.6226,21.26358557,1
70.75474,138.2314,19.8805376,0
66.34255,135.4049,22.15045014,1
70.56467,121.9766,17.63739293,0
67.88689,142.8679,22.32005861,1
67.40779,110.0451,17.43745212,0
70.88991,141.9247,20.33394438,1
68.45421,122.053,18.75342645,0
72.14473,138.8158,19.20269446,0
67.65045,125.5035,19.744537,0
68.39678,132.4804,20.38979289,1
72.84591,136.0289,18.45666955,0
67.78233,125.8292,19.71882101,0
66.10641,109.5937,18.05639057,0
70.18598,127.0676,18.57233835,0
65.30154,132.5025,22.37225301,1
67.26947,124.3345,19.78281714,0
70.78309,151.569,21.7813025,1
65.97508,132.6737,21.9461067,1
70.00396,110.0049,16.16215662,0
67.10731,97.30055,15.55636522,0
67.53817,121.8995,19.24136344,0
68.50307,128.1864,19.66773632,0
65.67232,122.9823,20.53101355,1
66.09352,127.0341,20.93799286,1
68.5779,138.1229,21.14607755,1
68.91832,125.8024,19.07005995,0
66.54757,118.9779,19.34347035,0
66.30367,106.1037,17.3775237,0
67.09517,139.1474,22.25487079,1
67.48033,133.0521,21.03777638,1
68.6264,126.1881,19.29160953,0
67.43831,121.3548,19.21215574,0
66.67599,122.0323,19.76370431,0
64.52116,121.3941,20.99547684,1
69.79005,143.503,21.21321325,1
67.22173,122.6996,19.55042816,0
66.4933,115.2943,18.77519944,0
65.26414,120.4538,20.36121842,1
66.56788,127.3631,20.69410581,1
65.89813,121.6184,20.16441377,1
69.70797,127.6245,18.91044196,0
67.9721,113.4425,17.67856094,0
65.86077,98.2528,16.30886825,0
65.02716,125.143,21.30833345,1
68.48686,143.42,22.01545697,1
67.99138,125.5912,19.56068208,0
70.2878,140.5505,20.4835389,1
67.29468,123.9692,19.70991859,0
68.26174,113.2655,17.50150653,0
72.25625,136.0435,18.76115001,0
65.0702,119.358,20.29643425,1
71.08894,135.0485,19.24058109,0
68.25279,133.0544,20.56463092,1
66.785,128.2321,20.70004981,1
67.62555,116.0675,18.27349026,0
63.94658,121.0392,21.31198472,1
68.94779,124.4974,18.8561089,0
67.64244,135.1131,21.26137878,1
68.50966,138.6605,21.27069273,1
68.9745,118.8841,17.99198784,0
65.93037,139.6622,23.13344698,1
68.82556,139.9606,21.27349201,1
67.93484,121.858,19.01084534,0
66.37528,118.5364,19.37186784,0
67.22561,137.6765,21.93425105,1
68.95225,127.904,19.36955924,0
65.27908,117.0884,19.7832809,0
67.65755,123.9277,19.4925363,0
66.69201,116.5055,18.85954936,0
65.78102,104.7543,17.43023124,0
68.07045,129.6798,20.15058158,1
69,135.3616,20.47056333,1
69.10487,126.5316,19.07718044,0
72.13193,161.0239,22.28269585,1
70.90373,145.6269,20.85623617,1
67.86807,122.0075,19.07163939,0
67.43892,131.4767,20.814217,1
69.43118,133.454,19.93218912,0
67.10359,119.217,19.06247007,0
70.18149,147.2307,21.52215252,1
67.38918,139.7066,22.14976262,1
70.45714,139.7301,20.26620567,1
68.63421,115.9739,17.72603,0
65.62218,136.3392,22.79564737,1
67.06349,123.1228,19.7105471,0
67.30641,98.95785,15.72786939,0
65.46606,106.7027,17.92567412,0
66.53001,121.2127,19.71720919,0
67.3778,114.9383,18.22903224,0
69.32271,115.2415,17.26594427,0
66.7957,128.4932,20.73555339,1
65.32407,114.5338,19.32500858,0
66.55935,121.121,19.68492661,0
66.00505,126.9795,20.98513562,1
69.59739,152.8693,22.7230627,1
66.09583,120.371,19.83838178,0
69.36726,118.9293,17.79558538,0
72.00809,144.9995,20.13429457,1
66.88928,110.721,17.8176102,0
66.40722,123.5727,20.17550587,1
65.5385,119.9828,20.11214977,1
69.55926,138.0278,20.53946637,1
69.81405,122.6454,18.1174927,0
69.91993,144.7208,21.31382921,1
70.0879,122.9645,18.02296126,0
66.23051,99.104,16.26700056,0
67.61818,141.2592,22.24448136,1
68.58143,125.3615,19.19038129,0
68.15695,126.2308,19.56489564,0
67.512,126.9866,20.05988523,1
70.76552,142.9296,20.54997369,1
69.26234,143.2527,21.50012539,1
68.32817,132.7759,20.47633243,1
69.51257,113.2856,16.88031376,0
70.02706,129.0559,18.94866306,0
66.82483,115.5469,18.630095,0
69.03162,142.6512,21.5532018,1
67.60125,125.5298,19.77743111,0
69.25415,127.9935,19.21448749,0
68.10161,115.5621,17.94044302,0
67.65047,123.7327,19.46593863,0
70.96123,136.3127,19.49066007,0
68.41146,131.7994,20.27627681,1
67.37012,109.7773,17.41447554,0
66.75139,123.746,19.99599588,0
67.13334,121.373,19.39001182,0
67.77926,110.8057,17.3660462,0
66.97201,112.4094,18.04464986,0
69.62951,130.6875,19.40795912,0
67.00845,122.5204,19.64634463,0
65.84782,110.4676,18.34360171,0
68.74982,137.4344,20.93557129,1
63.46219,131.6278,23.53152152,1
68.28298,121.9196,18.82699872,0
69.08611,128.7246,19.41836088,0
67.51138,126.3069,19.95288051,0
67.91991,122.2827,19.0854899,0
70.05535,142.0311,20.8369108,1
67.11741,111.0611,17.7510517,0
68.90664,119.2548,18.0836552,0
67.97481,124.2253,19.35737868,0
69.82979,149.1322,22.02026033,1
68.87782,132.1464,20.05529463,1
68.62969,131.2994,20.07109948,1
68.27637,148.0963,22.87367037,1
67.85369,120.7737,18.88678025,0
67.06235,133.1606,21.31820843,1
70.25943,134.5582,19.6260735,0
69.18391,131.2755,19.74722032,0
69.92206,129.2742,19.03776343,0
70.78492,146.6769,21.07719085,1
70.76045,134.0286,19.2729771,0
70.82053,141.0171,20.24351531,1
67.72934,124.2418,19.50053579,0
67.43639,129.3814,20.48404472,1
64.30312,99.33579,17.29713422,0
64.88648,113.0468,19.3322472,0
63.01244,101.7311,18.44733536,0
67.53395,144.4339,22.8011804,1
64.22026,127.7241,22.29775958,1
68.28249,116.6627,18.01547927,0
70.01457,121.0093,17.77355872,0
65.91743,138.7636,22.99362909,1
67.71394,125.1313,19.64908287,0
66.88127,124.8587,20.09751136,1
69.52967,131.1727,19.53599872,0
67.75601,135.348,21.22700354,1
69.49112,154.7671,23.07557431,1
70.22138,141.0964,20.6020155,1
67.96935,127.4981,19.87055401,0
68.11017,128.5156,19.94639504,0
67.92721,127.1976,19.84832486,0
66.16473,127.8607,21.02889657,1
69.99519,143.375,21.07024249,1
71.32358,121.5075,17.19765823,0
66.49822,113.8888,18.54357532,0
70.42992,146.1728,21.217034,1
68.25325,136.8917,21.1574314,1
69.59837,135.2368,20.10153606,1
67.38237,106.1247,16.82892627,0
69.63917,135.771,20.15729912,1
67.21378,112.4521,17.92187427,0
65.34452,111.6073,18.8194425,0
68.45655,148.5671,22.82575366,1
68.20121,137.8471,21.33761971,1
68.83192,132.2195,20.09315984,1
67.9535,149.5604,23.31983395,1
67.56446,148.7404,23.45982787,1
71.56432,139.6887,19.63815457,0
68.20903,117.3667,18.16325345,0
67.06256,135.0763,21.624765,1
68.82025,126.8315,19.2808925,0
71.58552,134.0719,18.8373537,0
70.89583,103.5093,14.82758715,0
69.64793,131.3787,19.5002882,0
66.45609,123.3787,20.11421626,1
69.56363,141.0351,20.98433613,1
69.23708,133.7008,20.0811701,1
65.9631,121.1477,20.04682295,1
68.3926,118.928,18.30620762,0
70.81159,143.5666,20.61470952,1
70.25802,126.5308,18.45597263,0
68.9312,144.6893,21.92488045,1
66.2989,110.7134,18.13510351,0
72.15283,146.939,20.32183106,1
68.20211,109.0779,16.88393389,0
69.1044,140.5917,21.19731129,1
67.85693,134.4135,21.01778629,1
67.39485,118.5645,18.79462862,0
69.13842,118.8077,17.89526706,0
66.3523,150.3613,24.58989108,1
71.42226,121.618,17.16576556,0
72.04165,150.4715,20.87466164,1
71.05928,134.4648,19.17341627,0
68.92866,140.0844,21.22866088,1
66.87497,131.2338,21.1276406,1
66.36569,112.5793,18.40364351,0
68.14086,119.4189,18.51784062,0
66.96983,123.9473,19.89808007,0
67.54357,116.4046,18.37107695,0
70.77658,136.8102,19.66399829,0
68.23718,118.8886,18.38360026,0
65.53862,113.2725,18.98726436,0
70.74761,129.527,18.63241965,0
67.55223,124.4289,19.63244447,0
70.84812,150.4496,21.58076686,1
64.4822,134.1656,23.2323949,1
67.42974,122.2538,19.35940001,0
68.7509,119.9506,18.2716659,0
67.83374,134.5717,21.05691336,1
63.90073,116.8635,20.6062871,1
70.12934,134.9922,19.76249023,0
66.37869,100.5167,16.42530203,0
68.9421,118.0776,17.88673191,0
70.85312,134.9686,19.35741146,0
64.83967,117.0881,20.05227553,1
67.11542,128.8033,20.58803329,1
68.74812,134.275,20.45530713,1
67.68923,123.2354,19.36550505,0
66.62519,110.3765,17.9032631,0
69.52379,122.3171,18.2201855,0
72.60803,150.6268,20.57147532,1
66.8619,129.2457,20.81570728,1
67.23587,135.0301,21.50606867,1
66.98288,118.3685,18.99507477,0
68.17128,116.8477,18.10296733,0
67.3241,128.0642,20.34319324,1
71.1372,144.0187,20.49074971,1
71.27594,123.566,17.51239633,0
68.39965,117.7892,18.12717843,0
68.89269,144.723,21.95451097,1
66.61543,119.0238,19.31152794,0
67.87792,127.064,19.85628364,0
68.88772,131.1342,19.89595755,0
65.0809,118.9592,20.22196857,1
65.78164,128.0685,21.30911563,1
69.07443,130.0005,19.61746559,0
67.69871,127.2036,19.98347964,0
68.07915,151.4387,23.52562228,1
71.94398,122.1514,16.99190323,0
70.07901,134.6456,19.74007264,0
65.88124,128.5412,21.32314778,1
67.77076,134.9165,21.15012073,1
72.69153,141.1027,19.2264986,0
69.03806,126.5811,19.12159889,0
65.71193,136.4266,22.74799408,1
66.44909,127.9841,20.8694229,1
68.37502,145.2352,22.36708823,1
68.09913,108.097,16.78274556,0
67.05164,116.4216,18.64435016,0
69.4034,136.0425,20.33506699,1
65.90879,102.6161,17.00831632,0
69.2529,134.5586,20.20077482,1
68.32439,134.5378,20.75034358,1
72.56715,134.0677,18.33059328,0
67.16006,114.3012,18.24572544,0
69.91344,139.9068,20.60867055,1
69.25259,127.9861,19.21424222,0
62.57176,116.0712,21.34520004,1
68.71931,130.8788,19.95465486,0
67.1141,125.1614,20.00669574,1
67.42686,130.3149,20.63767175,1
64.27619,109.2928,19.04687787,0
65.97118,127.5532,21.10159826,1
68.29677,125.902,19.43411623,0
67.4216,137.4702,21.7742373,1
68.18813,119.2532,18.46651644,0
66.22803,117.0998,19.22228341,0
67.71768,135.8263,21.32613849,1
69.80841,122.2657,18.06432102,0
67.72574,110.1562,17.29154998,0
69.0302,122.5569,18.51791133,0
66.72956,96.99228,15.68314445,0
66.46165,97.49168,15.89124095,0
64.83455,114.8982,19.68034556,0
65.70127,112.5822,18.77823192,0
68.87993,122.4194,18.57793114,0
69.96137,131.7487,19.38037715,0
65.23797,114.4665,19.36466654,0
67.01631,114.5892,18.370254,0
70.19731,135.6892,19.82607927,0
66.3049,114.8127,18.80317456,0
64.12913,105.3937,18.45170283,0
68.18283,133.3447,20.65181419,1
67.67028,135.6944,21.33528627,1
68.87122,136.7085,20.75164179,1
65.48468,114.5325,19.23011218,0
67.5644,116.5703,18.38588595,0
70.59715,135.872,19.62854584,0
65.17748,115.0443,19.498557,0
71.057,126.792,18.08050737,0
67.06806,129.769,20.77169639,1
68.01857,122.0285,18.99060387,0
67.53436,103.3526,16.31564795,0
68.2649,140.749,21.74617595,1
68.76502,116.1648,17.68772177,0
69.56514,144.1114,21.44112194,1
68.47043,120.0682,18.4397227,0
66.97456,139.6484,22.41551506,1
67.78233,142.2416,22.29082479,1
71.97165,146.9815,20.43018282,1
67.87652,134.4355,21.00909413,1
67.37003,129.7164,20.57756121,1
65.51123,124.857,20.94661667,1
66.43394,121.4185,19.80785006,0
68.50863,118.6061,18.19486998,0
65.99469,123.818,20.46907865,1
67.65941,125.8492,19.79367991,0
68.16997,120.6193,18.68801158,0
68.01948,117.5951,18.30016929,0
67.1946,136.9306,21.83555634,1
70.9964,136.1914,19.4540275,0
71.25473,125.2789,17.76572889,0
68.45711,126.4985,19.43483019,0
66.9254,111.3531,17.89999284,0
66.96343,129.305,20.7621552,1
68.34578,141.5014,21.81071107,1
68.59318,137.2555,21.00392109,1
65.71377,129.8145,21.64426959,1
70.41312,124.1318,18.02637382,0
70.03799,133.8807,19.65093065,0
67.56852,109.6435,17.29125733,0
71.64191,134.8014,18.9100461,0
65.92905,116.835,19.35315717,0
67.36226,129.5522,20.55625471,1
68.135,132.4818,20.54698936,1
65.26581,114.4764,19.34982294,0
68.22857,97.6209,15.09881158,0
70.04585,129.0328,18.93510852,0
68.69432,127.4449,19.44523964,0
70.301,122.6477,17.86771018,0
67.26421,130.2722,20.73080431,1
69.85285,118.5515,17.4932817,0
71.63372,154.6085,21.69356129,1
67.21655,131.0217,20.87965367,1
70.02939,120.2406,17.65317979,0
65.5687,124.9128,20.91925883,1
65.25174,112.4398,19.01377572,0
65.929,114.4281,18.95449448,0
67.14311,115.7168,18.48102288,0
66.49901,125.9384,20.50502524,1
70.93967,125.3897,17.93973535,0
66.52816,136.1073,22.14128851,1
69.84944,138.9535,20.50577225,1
65.96939,139.4453,23.07020432,1
68.40828,117.9883,18.15323786,0
67.60775,124.6082,19.62845666,0
70.31889,126.6473,18.44099791,0
67.2128,132.4211,21.10501726,1
66.21903,140.6382,23.0924582,1
70.83652,142.9636,20.51367815,1
64.87568,112.136,19.18287562,0
68.41633,123.2201,18.95372196,0
67.53817,118.8005,18.75219831,0
68.45528,143.2071,22.0030631,1
69.47681,126.8002,18.91353448,0
68.64769,137.4465,20.99975975,1
68.03199,127.1805,19.78457271,0
67.08338,116.2853,18.60490433,0
72.59665,165.69,22.63578881,1
68.18865,127.3957,19.72709251,0
66.73669,130.1419,21.03876845,1
68.34888,134.0523,20.66064909,1
65.38285,109.3722,18.42093838,0
70.40366,123.1378,17.88683137,0
68.0996,134.1465,20.82680834,1
68.73681,139.88,21.31617975,1
66.70503,108.05,17.48397191,0
66.91609,127.735,20.53909462,1
67.71304,142.4622,22.37110927,1
67.09454,118.5795,18.96565088,0
70.10587,140.6171,20.59974608,1
67.63564,116.2521,18.297093,0
69.59775,114.9682,17.0891251,0
63.31969,116.6964,20.95619327,1
67.50844,125.711,19.86047507,0
64.22298,124.6074,21.75181115,1
68.1793,126.4246,19.58208848,0
68.55696,127.6106,19.54862177,0
70.15891,137.2941,20.08254296,1
68.97198,129.8513,19.65320622,0
69.88406,138.7922,20.46168056,1
67.74655,126.6633,19.87050606,0
68.93411,142.0475,21.52274922,1
67.07117,127.948,20.47831568,1
66.84105,121.3274,19.55261551,0
67.96232,110.604,17.24117811,0
66.81235,134.9879,21.7727779,1
67.54297,137.6693,21.72747674,1
67.11473,140.6498,22.48205058,1
67.44452,130.1931,20.60758634,1
67.47722,121.0267,19.13812226,0
69.4803,132.4652,19.75654173,0
64.54045,112.5734,19.4582734,0
67.05092,156.3107,25.03293214,1
67.46141,117.9935,18.66722456,0
71.26722,131.7057,18.67056373,0
68.42653,124.6422,19.16675399,0
66.41842,111.3519,18.17410563,0
65.59731,128.8394,21.55803286,1
70.03197,137.246,20.1483509,1
67.08672,135.7636,21.71914497,1
70.89503,130.5971,18.7083053,0
68.59771,144.4514,22.10217514,1
71.63118,153.4787,21.53656308,1
64.39522,93.13802,16.17157186,0
71.59533,138.6555,19.4760198,0
70.78851,147.8683,21.24623761,1
66.42758,133.9707,21.85976359,1
66.85979,122.2792,19.69495844,0
67.44995,110.9694,17.56193924,0
71.7881,144.1019,20.13248042,1
65.40377,123.0822,20.71677654,1
68.96921,135.9892,20.58384071,1
66.02056,111.7557,18.46051328,0
67.01558,122.3018,19.60711897,0
65.98015,132.4379,21.90373543,1
69.99987,131.8418,19.37274461,0
72.77006,145.7023,19.81040881,0
69.19937,128.6703,19.34668358,0
68.33541,130.0217,20.04733869,1
65.90805,110.325,18.28645441,0
70.4214,118.5469,17.21128867,0
64.65961,126.5912,21.80067053,1
68.52782,145.3248,22.28119081,1
65.43216,132.3232,22.25286725,1
68.28139,120.4382,18.59910498,0
67.97639,122.7008,19.11893501,0
67.1216,123.1906,19.68726858,0
68.9888,130.4923,19.74059328,0
72.31685,130.7836,18.0055662,0
71.48421,116.0402,16.35011159,0
68.65529,131.0603,20.01961136,1
67.11382,128.0532,20.46911258,1
68.62405,137.5614,21.03179756,1
67.85068,138.8061,21.70864114,1
69.48292,129.8207,19.36066723,0
70.50328,143.8129,20.83107566,1
64.33619,113.6534,19.76988997,0
68.29958,134.9162,20.82382622,1
67.4218,122.3882,19.38524785,0
67.9999,118.3824,18.43329989,0
65.63699,92.23364,15.4143257,0
67.0808,107.6561,17.22561247,0
68.91211,118.4631,17.9607511,0
63.59144,128.4961,22.87837235,1
68.81852,150.2385,22.84036702,1
65.96684,139.8666,23.14169434,1
68.01035,122.6358,19.08972821,0
67.85106,131.9627,20.63813341,1
71.04479,120.0601,17.12642541,0
67.7153,127.9327,20.08817339,1
67.84737,124.7808,19.51705235,0
67.83905,112.9329,17.66824699,0
69.74146,147.4557,21.82790183,1
67.97724,117.8599,18.36417868,0
71.045,128.2833,18.29934658,0
66.84059,127.2334,20.50468395,1
68.48567,132.5849,20.35293962,1
68.14535,126.5979,19.62847437,0
65.41341,114.3991,19.24959184,0
70.53582,139.0164,20.11773556,1
69.15586,115.9193,17.45140002,0
66.44247,117.9539,19.23770511,0
66.25178,120.6345,19.78831991,0
69.06165,131.7664,19.89130501,0
67.22249,125.729,20.03266679,1
66.43324,129.5693,21.13799259,1
69.95125,130.8579,19.25490959,0
68.44759,124.3484,19.10981026,0
70.12447,138.252,20.24252738,1
69.8081,119.0553,17.59015209,0
66.66426,111.126,18.00371184,0
69.07965,124.0522,18.71702024,0
65.75374,127.0394,21.15582716,1
67.98129,133.4278,20.78739262,1
67.91274,136.145,21.25356008,1
70.14506,127.6122,18.67370571,0
71.66221,143.7339,20.15168248,1
67.31462,126.7645,20.14240608,1
66.85489,125.1375,20.15828652,1
66.2073,127.1956,20.89261639,1
67.88187,127.862,19.97866176,0
69.45561,122.6111,18.29985402,0
69.68169,129.665,19.22728264,0
66.81274,120.6235,19.45565502,0
67.39812,120.5257,19.10366061,0
68.31286,127.2671,19.63557885,0
68.85197,127.0149,19.29098598,0
70.87098,136.8526,19.61772638,0
69.29233,138.6572,20.79239861,1
68.53017,120.753,18.51257399,0
66.20327,126.655,20.80635256,1
69.44148,139.7399,20.8648366,1
65.62755,111.5919,18.65489399,0
70.36911,144.6446,21.03151726,1
68.25511,126.5607,19.55964746,0
70.74579,137.4108,19.76751893,0
69.32344,129.5371,19.40735973,0
72.37667,135.5361,18.62903188,0
66.5913,126.8375,20.59421219,1
68.1977,108.343,16.77234925,0
67.73534,132.0269,20.71878541,1
65.65796,135.0314,22.55238603,1
68.33944,126.1502,19.44811923,0
67.98774,126.5783,19.71653278,0
68.54596,132.9952,20.38002615,1
68.38063,122.207,18.8175199,0
70.22056,140.0847,20.45477109,1
70.02586,143.8558,21.12238579,1
67.93956,129.5068,20.20131353,1
66.14777,133.4099,21.95281107,1
70.69657,133.1874,19.18664103,0
68.46672,116.0821,17.82948122,0
66.11868,107.6714,17.73309363,0
68.98878,119.9309,18.14289802,0
65.43912,110.8787,18.64256736,0
69.24822,122.2722,18.35874518,0
66.94932,119.4308,19.1847656,0
69.8028,155.9683,23.04746411,1
70.60933,134.2835,19.39237352,0
64.78426,96.84397,16.61368899,0
66.84264,111.5454,17.97533417,0
68.86833,132.5776,20.12628164,1
66.94365,122.2372,19.63889797,0
68.80139,114.8579,17.4702429,0
68.53662,138.1599,21.17722941,1
67.54398,115.7562,18.26852411,0
65.80968,107.5309,17.87665336,0
69.44019,146.7688,21.91514956,1
72.46054,139.538,19.13470883,0
67.09188,119.9537,19.18696228,0
71.46543,129.3841,18.23985508,0
66.06765,112.5487,18.56501313,0
70.96886,145.5672,20.80943873,1
68.75285,140.7801,21.44333619,1
65.12147,132.9884,22.57864455,1
69.29005,137.3932,20.60421086,1
69.67431,128.0475,18.99145537,0
67.58498,125.6642,19.8081396,0
63.26666,109.048,19.61554531,0
66.60384,138.8578,22.53742212,1
66.83134,146.1347,23.55729989,1
65.56701,106.8728,17.89900649,0
69.4336,141.0332,21.06272173,1
69.83412,137.6869,20.32777236,1
66.49534,128.6661,20.95145612,1
69.30191,136.9649,20.5329511,1
70.37349,131.559,19.12647255,0
68.28454,107.5659,16.60972092,0
67.51385,122.6429,19.37265564,0
67.58383,117.5512,18.5299379,0
68.68046,132.6414,20.24627834,1
68.31025,107.7211,16.62116751,0
66.68274,117.1056,18.96196264,0
69.13988,109.5238,16.49619406,0
66.6069,107.7197,17.48192244,0
67.71554,117.3417,18.425029,0
72.5178,142.1602,19.46351534,0
70.39659,133.5727,19.40648836,0
65.92367,110.1202,18.24386015,0
68.63932,141.4085,21.61036326,1
66.27944,102.8787,16.86165905,0
68.09404,107.0729,16.62623286,0
62.77861,110.8067,20.24301171,1
66.02558,123.5278,20.40200048,1
69.11022,122.7845,18.5093638,0
67.14077,126.2096,20.15822329,1
69.85347,107.1566,15.81158664,0
63.72249,101.0392,17.91582946,0
64.66334,123.9993,21.35184773,1
69.61292,122.092,18.14011359,0
69.72279,128.8986,19.09111009,0
67.76397,134.59,21.10316558,1
66.74961,140.8048,22.75372429,1
66.67181,114.3215,18.51722568,0
67.69057,123.4607,19.40014112,0
68.39115,124.7738,19.20684737,0
67.31796,136.8823,21.74792853,1
68.69023,125.262,19.114454,0
70.04462,136.1957,19.98694077,0
70.19356,148.1844,21.65411527,1
69.12451,133.6843,20.14414186,1
67.56314,124.4263,19.62569444,0
67.66596,122.3849,19.24508521,0
65.98485,136.0888,22.50434688,1
68.9407,133.1295,20.16765576,1
72.42506,136.0244,18.67117236,0
66.60508,104.5026,16.9607434,0
67.37321,124.8638,19.8058992,0
64.89494,119.6409,20.45457675,1
64.73669,111.0633,19.0810421,0
69.93102,124.5422,18.33619859,0
70.69335,152.3325,21.94663502,1
64.91169,112.489,19.22191798,0
69.69729,122.2093,18.11360817,0
63.56648,112.8596,20.1101207,1
67.29212,142.3005,22.62614162,1
68.3562,117.0085,18.02993183,0
68.12976,123.0924,19.09369662,0
68.62582,115.3394,17.63336067,0
66.8343,105.8407,17.06028934,0
69.98616,122.6015,18.02204001,0
67.44953,130.5904,20.66740229,1
69.67914,123.558,18.32305152,0
67.13387,106.9958,17.09290426,0
71.13815,140.6296,20.0080196,1
69.22959,142.3174,21.37996443,1
67.48473,122.8173,19.41695002,0
66.87485,118.1003,19.01331553,0
70.4596,130.9488,18.99125533,0
72.97347,148.319,20.0539205,1
67.16616,108.2369,17.27455236,0
67.36668,123.3563,19.570573,0
68.30287,117.9635,18.20548449,0
68.08229,131.5261,20.43036515,1
68.94862,141.0023,21.35539146,1
68.47186,145.789,22.38891269,1
66.63803,120.2544,19.4979599,0
66.27658,119.9535,19.66188904,0
65.02396,117.4626,20.00254594,1
71.99598,129.1844,17.9442815,0
68.04691,121.2735,18.85739033,0
66.34711,114.8943,18.79260387,0
63.8229,115.2754,20.37586556,1
65.95638,118.4989,19.61251065,0
68.23334,121.6989,18.82027168,0
69.46635,123.2046,18.38274908,0
68.44607,142.2776,21.86613338,1
69.20365,129.7053,19.49989249,0
65.63555,100.3371,16.76933279,0
69.41412,127.8275,19.10122178,0
67.57457,126.7177,19.98035482,0
69.32559,147.9203,22.16017199,1
67.15965,129.7563,20.71305228,1
70.27834,139.5538,20.34375765,1
69.39938,121.1538,18.11166412,0
69.78475,126.5296,18.7069755,0
68.70946,134.4551,20.50579946,1
67.3998,121.8096,19.30619986,0
66.39262,117.1371,19.13318849,0
65.54597,126.8852,21.26431883,1
70.60879,147.0102,21.23060775,1
69.12623,136.913,20.62963001,1
66.72257,122.5503,19.81989472,0
67.40649,117.2019,18.57221585,0
66.18815,121.8368,20.02398427,1
68.62091,121.9134,18.64107671,0
70.1055,153.0944,22.42784878,1
65.48309,132.6901,22.27987185,1
68.80217,128.7584,19.58410802,0
67.71394,121.7097,19.11179682,0
66.57756,128.9506,20.9459525,1
67.61238,130.8714,20.61222134,1
67.23082,128.4602,20.46276297,1
67.08114,117.4463,18.79191186,0
66.53761,122.2484,19.88114011,0
67.41405,126.4525,20.03360371,1
67.06676,131.406,21.03454101,1
60.8062,113.9145,22.18277006,1
68.97175,140.1085,21.20579161,1
72.75763,135.1411,18.38073434,0
66.02447,110.7159,18.28658647,0
68.71706,126.0198,19.21507756,0
69.58585,142.5501,21.19620688,1
68.96375,144.368,21.85554792,1
68.26381,140.3248,21.68132805,1
68.53173,133.5063,20.46684337,1
63.69299,127.3114,22.59521701,1
67.32224,144.3122,22.92547952,1
69.87332,136.2286,20.08991188,1
65.77657,121.8449,20.27670611,1
67.84042,129.3201,20.23119203,1
68.02586,127.7367,19.87467826,0
67.22709,124.1286,19.77496521,0
70.33705,113.399,16.50339985,0
64.42061,119.5736,20.74522433,1
68.62922,134.0348,20.48952739,1
67.24371,139.2993,22.18084553,1
67.47488,128.9315,20.38953352,1
67.65179,143.8519,22.63025849,1
68.73059,133.2077,20.3030686,1
69.53168,141.696,21.10204969,1
67.76596,142.9992,22.42037716,1
68.6692,145.841,22.26835593,1
65.39292,101.1876,17.03720429,0
67.21484,126.5562,20.16905658,1
67.39797,126.3908,20.03338454,1
68.43286,136.4691,20.98154392,1
66.50645,117.1767,19.07419535,0
65.10771,114.3875,19.42881102,0
70.25153,134.4531,19.6151549,0
64.65223,129.7684,22.35292844,1
68.39572,137.1362,21.10701196,1
65.58641,112.8512,18.88908664,0
67.07497,134.1362,21.46631614,1
70.10614,127.5408,18.6839855,0
66.44143,129.3753,21.10114025,1
69.08524,141.5455,21.35295683,1
66.99606,134.7843,21.62087561,1
64.84392,122.3505,20.95075713,1
68.7585,115.2365,17.54970288,0
67.03556,143.0013,22.91194713,1
